timestamp,accel_x,accel_y,accel_z,omega_x,omega_y,omega_z,mag_x,mag_y,mag_z,roll,pitch,yaw,volt_main,pressure,temperature,elevator,aileron,rudder_l,rudder_r,state,opmode
916941,380,-905,1941,-2070,1924,-918,0,0,0,-1312,-4756,3218,1376,-4047,3653,33,19,0,0,0,3
917053,449,-1038,1859,-2588,2003,-1631,0,0,0,-422,-6472,1482,1375,-4047,3653,45,12,0,0,0,3
917149,399,-1431,1858,-2616,2236,-2032,0,0,0,-357,-9221,-1507,1376,-4228,3652,45,11,0,0,0,3
917245,385,-1693,958,-826,1317,-1801,0,0,0,-1042,-10635,-4053,1374,-4267,3652,45,15,0,0,0,3
917341,325,-1528,589,-53,1259,-1080,0,0,0,-1990,-10910,-5720,1363,-4304,3652,45,20,0,0,0,3
917453,307,-1267,872,1190,1029,-408,0,0,0,-1846,-9716,-6851,1375,-4287,3650,45,20,0,0,0,3
917549,389,-1349,860,414,876,-775,0,0,0,-1870,-8727,-7522,1375,-4301,3650,45,20,0,0,0,3
917645,794,-1729,1937,-100,71,-99,0,0,0,-1929,-8516,-8118,1374,-4294,3650,45,20,0,0,0,3
917741,746,-1935,2173,593,-425,156,0,0,0,-2122,-8306,-7585,1376,-4272,3650,45,21,0,0,0,3
917853,746,-1093,1883,-571,-412,-51,0,0,0,-2702,-7856,-6682,1376,-4241,3650,45,24,0,0,0,3
917949,422,-940,861,-185,457,172,0,0,0,-2563,-8315,-6568,1374,-4276,3650,45,23,0,0,0,3
918045,517,-1166,907,537,37,-161,0,0,0,-2363,-7961,-6507,1375,-4294,3650,45,22,0,0,0,3
918142,769,-1412,1785,-465,-254,-207,0,0,0,-2773,-7681,-6192,1372,-4265,3650,45,24,0,0,0,3
918254,605,-1886,1721,-30,-5,-180,0,0,0,-3081,-8257,-5978,1375,-4233,3650,45,26,0,0,0,3
918350,539,-1364,1626,549,-62,-372,0,0,0,-3208,-7830,-6013,1374,-4256,3650,45,27,0,0,0,3
918446,416,-846,1476,90,19,-173,0,0,0,-3412,-7314,-6117,1375,-4254,3650,45,28,0,0,0,3
918543,587,-986,1199,-296,-82,-309,0,0,0,-3604,-7400,-6142,1373,-4265,3649,45,29,0,0,0,3
918654,752,-1105,1121,49,-172,39,0,0,0,-3739,-7499,-6009,1374,-4216,3649,45,30,0,0,0,3
918751,947,-1443,1454,131,-184,35,0,0,0,-3926,-7584,-5613,1369,-4208,3649,45,30,0,0,0,3
918847,990,-1355,2071,339,18,325,0,0,0,-3905,-7324,-5374,1369,-4202,3649,45,30,0,0,0,3
918942,705,-992,1770,-337,-333,488,0,0,0,-3822,-7441,-4887,1374,-4207,3649,45,30,0,0,0,3
919055,716,-1061,1195,-597,-350,134,0,0,0,-3847,-7981,-4278,1376,-4207,3650,45,30,0,0,0,3
919151,693,-1232,921,-54,-161,369,0,0,0,-3822,-8386,-3747,1375,-4255,3650,45,30,0,0,0,3
919247,844,-1504,1299,1181,-36,-301,0,0,0,-3834,-7685,-3722,1375,-4256,3650,45,30,0,0,0,3
919344,932,-1162,1854,880,29,-766,0,0,0,-4398,-6219,-4007,1372,-4232,3650,43,30,0,0,0,3
919455,721,-519,1799,1235,-180,-829,0,0,0,-4868,-4509,-4867,1380,-4124,3650,37,30,0,0,0,3
919552,751,-404,1705,430,-208,-342,0,0,0,-5184,-3304,-5530,1375,-3931,3650,28,30,0,0,0,3
919647,839,-486,1557,-162,-398,-262,0,0,0,-5498,-3124,-5707,1380,-3838,3650,26,30,0,0,0,3
919744,991,-512,1454,-110,-52,151,0,0,0,-5768,-3372,-5735,1382,-3833,3650,27,30,0,0,0,3
919840,1058,-755,1753,435,-45,10,0,0,0,-5802,-3329,-5540,1380,-3867,3650,27,30,0,0,0,3
919952,1224,-327,1948,175,-123,63,0,0,0,-6001,-2895,-5494,1374,-3685,3650,25,30,0,0,0,3
920048,928,-194,1704,333,269,138,0,0,0,-5779,-2512,-5465,1382,-3644,3652,23,30,0,0,0,3
920144,876,-210,1661,225,284,-91,0,0,0,-5472,-2193,-5609,1382,-3680,3653,21,30,0,0,0,3
920240,933,-303,1611,141,294,-86,0,0,0,-5119,-2014,-5771,1380,-3713,3652,20,30,0,0,0,3
920352,1010,-270,1673,438,280,-302,0,0,0,-4922,-1577,-6081,1376,-3656,3653,18,30,0,0,0,3
920449,1122,-175,1764,318,110,-118,0,0,0,-4781,-1067,-6485,1382,-3570,3654,15,30,0,0,0,3
920545,1045,-83,2000,298,56,-62,0,0,0,-4704,-616,-6631,1380,-3445,3654,12,30,0,0,0,3
920635,953,-230,1924,-9,-143,-150,0,0,0,-4771,-396,-6715,1383,-4007,3654,11,30,0,0,0,3
920753,666,-57,1968,-187,91,-352,0,0,0,-4727,-493,-7055,1380,-4025,3655,12,30,0,0,0,3
920849,723,-20,1932,-477,-87,-364,0,0,0,-4677,-440,-7552,1382,-4029,3654,11,30,0,0,0,3
920945,953,-38,1556,-277,62,-418,0,0,0,-4671,-970,-7997,1380,-3538,3654,14,30,0,0,0,3
921035,966,-396,1427,-77,-226,50,0,0,0,-4841,-1065,-8164,1382,-3528,3653,15,30,0,0,0,3
921153,1331,-252,1857,-30,251,95,0,0,0,-4850,-1114,-8243,1374,-3354,3653,15,30,0,0,0,3
921249,1216,822,1931,862,-721,94,0,0,0,-5123,-942,-7958,1376,-3472,3653,14,30,0,0,0,3
921345,1272,-98,1600,-1047,205,84,0,0,0,-5349,-1982,-7506,1383,-3488,3652,20,30,0,0,0,3
921435,1151,-144,1809,-1401,-224,986,0,0,0,-5197,-3781,-6780,1380,-4157,3652,27,30,0,0,0,3
921553,919,-445,1252,-533,-160,217,0,0,0,-5132,-5276,-5789,1373,-4127,3650,37,30,0,0,0,3
921650,1115,-774,1214,-125,-186,736,0,0,0,-5133,-5685,-5192,1376,-4131,3650,40,30,0,0,0,3
921739,1119,-932,1498,214,-78,507,0,0,0,-4848,-5912,-4366,1376,-4177,3650,41,30,0,0,0,3
921836,1333,-1082,1560,675,-165,-35,0,0,0,-4923,-5616,-3994,1374,-4091,3650,40,30,0,0,0,3
921954,820,-1045,1810,502,335,170,0,0,0,-4733,-4973,-3802,1381,-4041,3650,36,30,0,0,0,3
922050,701,-642,1898,1139,134,-61,0,0,0,-4508,-3773,-3816,1369,-3990,3650,32,30,0,0,0,3
922140,774,-403,1943,420,-287,27,0,0,0,-4473,-2671,-3918,1382,-3886,3650,25,30,0,0,0,3
922236,926,-399,1646,-1052,-311,85,0,0,0,-4656,-2912,-3734,1382,-3872,3650,25,30,0,0,0,3
922354,987,-850,1461,-1488,-332,279,0,0,0,-4943,-4395,-3356,1380,-3973,3650,33,30,0,0,0,3
922444,1159,-1067,1482,-234,-204,257,0,0,0,-5160,-5803,-2784,1381,-4037,3650,41,30,0,0,0,3
922540,1348,-845,1848,1183,93,344,0,0,0,-5104,-5210,-2573,1382,-4050,3650,38,30,0,0,0,3
922637,762,-278,1920,1221,-185,456,0,0,0,-4639,-3946,-1865,1378,-3982,3650,31,30,0,0,0,3
922755,698,-182,1379,620,106,623,0,0,0,-4552,-3234,-1457,1382,-3855,3652,28,30,0,0,0,3
922845,1005,-361,1562,32,-35,371,0,0,0,-4419,-3249,-1153,1374,-3833,3650,27,30,0,0,0,3
922941,864,-502,1717,425,-46,564,0,0,0,-4218,-3363,-491,1361,-3949,3652,27,30,0,0,0,3
923037,814,-499,1926,590,-198,-234,0,0,0,-4394,-2755,-372,1382,-3929,3652,24,30,0,0,0,3
923149,681,-419,2073,1041,445,-218,0,0,0,-4070,-1971,-692,1382,-3928,3652,20,30,0,0,0,3
923245,345,-31,1904,919,229,-57,0,0,0,-3706,-983,-621,1382,-3891,3653,14,30,0,0,0,3
923341,587,19,1613,953,153,-208,0,0,0,-3519,15,-815,1383,-3816,3654,11,29,0,0,0,3
923438,563,7,1670,992,-81,-262,0,0,0,-3647,1048,-816,1380,-3778,3654,0,29,0,0,0,3
923549,728,82,1762,977,148,-103,0,0,0,-3478,1820,-1038,1376,-3701,3655,-20,28,0,0,0,3
923646,589,815,1856,1667,496,30,0,0,0,-3113,3143,-817,1382,-3620,3656,-27,26,0,0,0,3
923742,414,1599,1902,2295,1318,140,0,0,0,-2073,5337,-245,1374,-3778,3656,-39,21,0,0,0,3
923838,125,1489,1863,515,-142,61,0,0,0,-1606,6683,429,1376,-3917,3656,-45,18,0,0,0,3
923939,239,1247,1314,-276,-117,215,0,0,0,-1741,6660,481,1363,-3911,3656,-45,19,0,0,0,3
924046,245,882,1307,193,89,-342,0,0,0,-1647,6552,563,1374,-3881,3656,-45,19,0,0,0,3
924142,372,1427,1611,463,9,329,0,0,0,-1290,7265,673,1374,-3881,3656,-45,16,0,0,0,3
924244,442,1555,1446,137,179,797,0,0,0,-1637,7506,1171,1382,-3931,3656,-45,18,0,0,0,3
924340,369,1711,1594,270,790,274,0,0,0,-1584,7862,1929,1382,-3951,3656,-45,18,0,0,0,3
924447,119,1317,1405,-172,29,91,0,0,0,-1262,7926,2390,1382,-3963,3657,-45,16,0,0,0,3
924549,250,1371,1265,-227,81,22,0,0,0,-1125,7802,2377,1382,-4017,3657,-45,16,0,0,0,3
924645,210,1387,1429,139,69,524,0,0,0,-1244,7750,2678,1374,-4032,3656,-45,16,0,0,0,3
924741,492,1431,1549,-811,757,630,0,0,0,-1185,7470,3506,1382,-4057,3656,-45,16,0,0,0,3
924847,420,1164,1511,-708,361,861,0,0,0,-1332,6766,4361,1380,-4049,3655,-45,17,0,0,0,3
924943,367,1153,1548,-945,659,216,0,0,0,-1284,5784,5232,1382,-4064,3655,-42,16,0,0,0,3
925045,163,976,1885,-1522,1157,-171,0,0,0,-301,4491,5661,1380,-4059,3654,-35,11,0,0,0,3
925142,-20,753,2085,-1440,339,200,0,0,0,456,2867,6065,1382,-4088,3654,-26,5,0,0,0,3
925248,-192,645,1952,-721,32,585,0,0,0,602,1783,6618,1376,-4110,3653,-20,-1,0,0,0,3
925350,-171,327,1849,404,-450,334,0,0,0,22,2116,7221,1357,-4120,3652,-21,-3,0,0,0,3
925446,-80,586,1961,-6,129,190,0,0,0,-108,2318,7290,1382,-4094,3652,-23,-1,0,0,0,3
925542,32,361,1969,-51,-340,500,0,0,0,-318,2357,7606,1382,-4091,3652,-23,1,0,0,0,3
925648,179,433,1885,-209,-268,888,0,0,0,-693,2094,8349,1381,-4118,3650,-22,8,0,0,0,3
925750,198,369,1963,-30,-95,597,0,0,0,-989,1989,9076,1375,-4123,3650,-21,15,0,0,0,3
925846,276,520,2070,-576,225,1094,0,0,0,-1078,1625,9921,1382,-4131,3649,-19,15,0,0,0,3
925943,-19,79,2116,-423,158,744,0,0,0,-1034,884,11031,1375,-4143,3649,-16,15,0,0,0,3
926054,127,-87,2030,-987,-137,790,0,0,0,-1079,-87,11596,1376,-4124,3649,-11,15,0,0,0,3
926151,-101,-280,1994,-353,-264,1284,0,0,0,-1130,-881,12546,1375,-4136,3648,-1,16,0,0,0,3
926247,-130,-484,2029,-301,-474,550,0,0,0,-1324,-1328,13495,1375,-4147,3648,11,17,0,0,0,3
926343,154,-532,1735,-691,-74,-97,0,0,0,-1586,-1974,13370,1380,-4102,3648,20,18,0,0,0,3
926455,136,-619,1929,108,-115,551,0,0,0,-1501,-2318,13666,1383,-4118,3648,22,18,0,0,0,3
926551,285,-406,2020,333,-119,187,0,0,0,-1531,-2161,13715,1382,-4108,3647,21,18,0,0,0,3
926647,318,-595,2051,111,-13,827,0,0,0,-1574,-1885,14115,1377,-4083,3646,19,18,0,0,0,3
926744,382,-547,2052,-355,-127,251,0,0,0,-1552,-2043,14434,1380,-4055,3645,20,18,0,0,0,3
926856,319,-468,1955,-413,-178,313,0,0,0,-1588,-2472,14547,1382,-4020,3645,23,18,0,0,0,3
926952,542,-410,1840,258,-87,934,0,0,0,-1761,-2597,14929,1376,-3987,3643,23,19,0,0,0,3
927048,142,-583,2077,190,-238,95,0,0,0,-1718,-2347,15676,1382,-4006,3643,22,19,0,0,0,3
927144,409,-585,1939,-384,-85,721,0,0,0,-1694,-2640,15766,1382,-3970,3641,23,19,0,0,0,3
927240,115,-583,1806,-534,1161,1476,0,0,0,-812,-3472,16757,1380,-4024,3640,27,16,0,0,0,3
927351,-272,-779,1710,-1214,3004,1196,0,0,0,2200,-4495,16900,1382,-4162,3639,32,-2,0,0,0,3
927448,-994,-1041,1399,-1233,2905,875,0,0,0,4847,-5943,16165,1369,-4172,3637,42,-30,0,0,0,3
927544,-1375,-1244,1104,-562,1261,950,0,0,0,7321,-7596,15109,1355,-4145,3636,45,-30,0,0,0,3
927640,-1551,-925,869,-49,518,591,0,0,0,8687,-7952,14770,1351,-4201,3636,45,-30,0,0,0,3
927753,-1661,-915,921,234,-401,439,0,0,0,8955,-7422,15004,1376,-4201,3636,45,-30,0,0,0,3
927848,-1758,-450,990,322,-1690,166,0,0,0,8447,-6339,15933,1374,-4155,3636,44,-30,0,0,0,3
927945,-1179,-823,1326,572,-5060,-72,0,0,0,4862,-4464,18298,1372,-4177,3637,36,-30,0,0,0,3
928041,370,-391,1676,1334,-5559,-375,0,0,0,-1447,-2775,19844,1380,-4161,3638,26,-10,0,0,0,3
928153,1081,-228,1299,671,-3019,-603,0,0,0,-5366,-2094,20586,1377,-4080,3639,20,30,0,0,0,3
928249,1596,-193,1650,241,-323,-366,0,0,0,-7042,-1511,19998,1375,-4087,3639,17,30,0,0,0,3
928345,1297,-188,1918,27,709,10,0,0,0,-6901,-1244,19705,1376,-4100,3640,16,30,0,0,0,3
928441,710,-65,1836,74,3928,-384,0,0,0,-4542,-1126,18930,1382,-4128,3641,15,30,0,0,0,3
928553,-779,13,2067,-231,6682,-716,0,0,0,2105,-1159,17537,1380,-4193,3641,15,7,0,0,0,3
928649,-1357,-297,1735,-755,2311,-405,0,0,0,7125,-1986,15976,1380,-4262,3643,18,-30,0,0,0,3
928746,-1518,-305,1180,-27,427,-45,0,0,0,7903,-2830,15338,1382,-4238,3643,25,-30,0,0,0,3
928842,-1876,-230,1334,152,-1491,-187,0,0,0,7315,-2629,15462,1382,-4244,3645,23,-30,0,0,0,3
928954,-1622,-261,1474,-196,-4326,-562,0,0,0,4143,-2525,15798,1374,-4227,3645,23,-30,0,0,0,3
929050,-216,-235,1420,658,-5550,-121,0,0,0,-1664,-2240,16732,1375,-4161,3645,21,0,0,0,0,3
929146,1147,1,1422,994,-1773,-481,0,0,0,-5756,-1150,17083,1381,-4043,3645,15,30,0,0,0,3
929242,1775,-286,1991,139,-489,-64,0,0,0,-6630,-646,16962,1382,-4055,3645,12,30,0,0,0,3
929354,1678,-367,1699,-419,-32,-642,0,0,0,-6886,-225,16400,1381,-4063,3645,10,30,0,0,0,3
929450,1463,-131,1250,-262,251,-1169,0,0,0,-6859,-231,15264,1382,-4028,3645,10,30,0,0,0,3
929547,1147,185,1415,-556,957,-677,0,0,0,-6174,291,13941,1382,-4046,3646,4,30,0,0,0,3
929636,858,-147,1757,-1015,2450,-1006,0,0,0,-4394,-336,13070,1382,-4052,3646,7,30,0,0,0,3
929755,103,-330,2249,-777,1546,-944,0,0,0,-1579,-994,11670,1380,-4028,3647,14,18,0,0,0,3
929850,-61,-294,2220,188,464,-1078,0,0,0,-565,-1222,10595,1380,-4043,3646,16,13,0,0,0,3
929941,23,50,2230,-248,129,-1415,0,0,0,-426,-1138,9319,1382,-4077,3646,15,12,0,0,0,3
930037,-222,376,1829,-426,900,-1775,0,0,0,-161,-1373,7984,1382,-4015,3645,17,10,0,0,0,3
930155,92,53,1662,181,377,-2175,0,0,0,333,-1465,5811,1382,-3848,3645,17,5,0,0,0,3
930250,-232,-75,1568,241,-41,-1653,0,0,0,272,-848,3757,1374,-3844,3643,14,2,0,0,0,3
930347,-362,-450,1972,-388,-150,-1017,0,0,0,224,-1039,2501,1382,-3818,3643,15,0,0,0,0,3
930437,202,-413,2399,205,-658,-455,0,0,0,-501,-850,1860,1382,-3715,3641,14,3,0,0,0,3
930555,464,-172,2490,671,-54,180,0,0,0,-827,-552,2155,1382,-3650,3643,13,12,0,0,0,3
930651,739,202,2376,606,42,384,0,0,0,-799,211,2446,1380,-3732,3643,8,14,0,0,0,3
930742,708,41,1785,-191,486,811,0,0,0,-655,141,3290,1382,-3769,3643,5,13,0,0,0,3
930837,305,-68,1637,-88,457,840,0,0,0,-316,60,4352,1382,-3840,3645,3,11,0,0,0,3
930955,-11,-341,1628,-480,481,971,0,0,0,294,-307,5514,1376,-3873,3646,5,7,0,0,0,3
931052,-164,-413,1950,-462,583,568,0,0,0,819,-855,6497,1382,-3926,3647,12,-1,0,0,0,3
931142,-208,-230,2103,-363,412,441,0,0,0,1403,-1197,7064,1380,-3950,3648,15,-15,0,0,0,3
931238,-229,120,2658,13,331,-91,0,0,0,1854,-1248,7394,1382,-3948,3648,16,-19,0,0,0,3
931334,20,-197,1683,-771,-177,753,0,0,0,1805,-1680,7806,1382,-3975,3649,18,-20,0,0,0,3
931446,80,-199,1635,-1471,-1477,1455,0,0,0,1205,-2611,9404,1382,-3913,3650,23,-16,0,0,0,3
931542,35,-83,2003,-1508,-1532,1480,0,0,0,-145,-3881,11694,1380,-4044,3650,30,-9,0,0,0,3
931638,666,-946,2018,-3363,-2343,1635,0,0,0,-1314,-6042,14209,1382,-4063,3650,42,3,0,0,0,3
931734,848,-1456,1633,-230,-2393,1271,0,0,0,-2638,-8644,17470,1357,-4089,3650,45,24,0,0,0,3
931846,744,-1298,1417,790,-792,1388,0,0,0,-2475,-8155,19352,1376,-4111,3652,45,24,0,0,0,3
931942,611,-1652,1246,-1000,-1485,876,0,0,0,-2457,-8865,20461,1374,-4126,3652,45,22,0,0,0,3
932038,742,-1699,1144,13,-1493,1170,0,0,0,-2635,-9735,22345,1375,-4102,3652,45,24,0,0,0,3
932135,416,-1648,1123,105,-881,1444,0,0,0,-2100,-10034,23850,1374,-4103,3652,45,21,0,0,0,3
932247,58,-1571,1240,132,-1056,1064,0,0,0,-1654,-10219,25318,1374,-4025,3653,45,18,0,0,0,3
932342,-322,-1282,1418,1944,-1068,1018,0,0,0,-1322,-9220,26598,1373,-4041,3653,45,17,0,0,0,3
932439,-201,-485,1602,4347,-946,624,0,0,0,-1301,-5493,27678,1374,-4064,3653,45,16,0,0,0,3
932541,70,279,1978,4481,-448,52,0,0,0,-1899,-434,28284,1382,-4108,3654,18,19,0,0,0,3
932647,-83,1144,1929,2842,687,-150,0,0,0,-1791,3315,28238,1376,-4150,3654,-24,19,0,0,0,3
932743,88,1276,1709,694,587,-368,0,0,0,-578,5418,28309,1375,-4151,3653,-40,13,0,0,0,3
932840,-100,1234,1693,-82,-75,187,0,0,0,-205,5535,28422,1369,-4169,3654,-40,10,0,0,0,3
932942,51,1194,1735,-287,-8,103,0,0,0,-354,5316,28599,1382,-4153,3654,-39,11,0,0,0,3
933047,19,1121,1756,93,-67,-110,0,0,0,-406,5373,28587,1381,-4153,3654,-40,12,0,0,0,3
933144,46,1166,1986,-1761,265,-447,0,0,0,-83,4776,28372,1381,-4138,3655,-38,11,0,0,0,3
933245,27,638,1941,-3761,35,-115,0,0,0,117,1579,28106,1380,-4117,3655,-25,8,0,0,0,3
933342,44,-42,2088,-4136,-542,68,0,0,0,-190,-1594,27992,1376,-4110,3656,1,9,0,0,0,3
933448,114,-862,1593,-3281,-820,-141,0,0,0,-726,-5858,28125,1376,-4103,3656,41,13,0,0,0,3
933544,178,-1466,1234,-53,-115,-384,0,0,0,-1210,-7872,28000,1373,-4130,3657,45,16,0,0,0,3
933646,249,-1382,1540,626,655,-172,0,0,0,-1214,-7155,27313,1374,-4133,3658,45,16,0,0,0,3
933743,45,-1270,1499,48,-16,35,0,0,0,-856,-6826,26733,1373,-4125,3658,45,14,0,0,0,3
933849,153,-1236,1444,721,-359,-219,0,0,0,-1027,-6618,26587,1374,-4118,3658,45,14,0,0,0,3
933945,268,-758,1544,2694,-219,-193,0,0,0,-1413,-5166,26496,1380,-4147,3659,37,17,0,0,0,3
934047,160,-300,2086,3856,123,-521,0,0,0,-1227,-1545,25925,1380,-4141,3659,17,16,0,0,0,3
934143,215,552,2095,3187,801,-454,0,0,0,-860,2910,25303,1380,-4185,3659,-18,14,0,0,0,3
934249,-60,1046,1799,868,878,-210,0,0,0,448,5081,25533,1382,-4199,3659,-38,6,0,0,0,3
934351,-236,1084,1791,-182,54,217,0,0,0,815,5326,25825,1380,-4178,3659,-39,-3,0,0,0,3
934447,-250,1028,1763,-707,-682,322,0,0,0,309,4800,26020,1375,-4197,3659,-37,-9,0,0,0,3
934543,18,621,1758,-2406,-310,-609,0,0,0,-207,2967,25855,1379,-4199,3659,-30,-5,0,0,0,3
934649,60,99,1766,-2098,1095,-1966,0,0,0,320,1038,24503,1382,-4178,3659,-16,-8,0,0,0,3
934752,-439,-51,1754,-335,2572,-3063,0,0,0,2974,-427,21430,1380,-4081,3661,-7,-26,0,0,0,3
934847,-897,-399,1837,-62,-391,-224,0,0,0,3899,-973,19440,1374,-3981,3662,2,-30,0,0,0,3
934944,-835,-347,1989,126,-2959,1335,0,0,0,2192,-665,20147,1374,-4070,3664,9,-22,0,0,0,3
935039,334,-216,1514,-268,-5415,2483,0,0,0,-3100,-986,23009,1356,-4234,3665,13,4,0,0,0,3
935152,887,-69,1578,312,-749,256,0,0,0,-5934,-2314,25800,1371,-4260,3665,21,30,0,0,0,3
935248,961,228,1958,-567,1131,-2353,0,0,0,-5879,-1672,24689,1374,-4246,3665,18,30,0,0,0,3
935344,512,340,2069,-1092,2527,-3688,0,0,0,-3886,-533,20566,1380,-4254,3666,12,30,0,0,0,3
935440,516,-661,2376,-1509,1783,-182,0,0,0,-1503,-891,17286,1380,-4271,3666,14,18,0,0,0,3
935552,30,-544,2257,-25,131,-2471,0,0,0,-950,-1389,15496,1382,-4262,3666,17,15,0,0,0,3
935648,44,-384,1729,-545,326,-778,0,0,0,-924,-1686,13840,1381,-4276,3666,18,14,0,0,0,3
935745,185,-156,1616,555,9,-585,0,0,0,-688,-1677,13184,1382,-4286,3666,19,13,0,0,0,3
935840,231,-190,2137,1017,-180,-77,0,0,0,-777,-784,12887,1380,-4256,3666,15,13,0,0,0,3
935953,504,349,2526,1496,238,-278,0,0,0,-780,312,12806,1382,-4248,3666,7,14,0,0,0,3
936049,689,109,1836,386,-539,-355,0,0,0,-878,1687,12528,1374,-4244,3666,-14,14,0,0,0,3
936145,636,107,1838,437,90,89,0,0,0,-1141,2330,12477,1374,-4228,3666,-23,16,0,0,0,3
936241,232,-22,1778,130,464,745,0,0,0,-1152,2296,13373,1374,-4231,3666,-23,16,0,0,0,3
936353,49,104,1204,65,434,654,0,0,0,-625,2171,14547,1374,-4250,3666,-22,14,0,0,0,3
936449,216,579,2297,293,631,941,0,0,0,-246,2338,15639,1374,-4218,3666,-22,11,0,0,0,3
936546,275,1199,2508,821,664,851,0,0,0,193,2642,16647,1376,-4232,3666,-25,8,0,0,0,3
936642,173,1322,1825,167,332,957,0,0,0,225,3226,17914,1382,-4225,3666,-28,5,0,0,0,3
936754,-90,1141,1638,691,669,1052,0,0,0,302,4080,19232,1380,-4229,3665,-32,1,0,0,0,3
936850,-312,971,1714,132,464,1211,0,0,0,576,4777,20696,1376,-4229,3665,-36,-4,0,0,0,3
936945,-253,908,1631,27,697,1495,0,0,0,348,4612,22241,1374,-4219,3665,-35,-8,0,0,0,3
937042,-132,1015,1440,-21,1002,1499,0,0,0,755,4854,24261,1380,-4236,3665,-36,-13,0,0,0,3
937154,144,1285,1521,-35,291,1430,0,0,0,565,4867,25570,1380,-4209,3665,-37,-13,0,0,0,3
937250,314,1026,1863,605,630,1666,0,0,0,165,5293,27300,1380,-4229,3665,-39,-11,0,0,0,3
937345,24,820,1522,545,350,841,0,0,0,117,6010,28822,1381,-4231,3665,-43,-10,0,0,0,3
937442,122,829,1412,627,-184,472,0,0,0,-307,6339,29281,1374,-4208,3665,-45,-7,0,0,0,3
937554,280,1190,1993,813,5,279,0,0,0,-710,7082,29513,1371,-4201,3666,-45,0,0,0,0,3
937650,318,1609,2127,622,68,254,0,0,0,-843,7603,29870,1372,-4191,3666,-45,7,0,0,0,3
937746,434,1424,1832,-197,0,-88,0,0,0,-904,7604,30017,1374,-4195,3666,-45,14,0,0,0,3
937843,156,1432,1592,-99,261,-22,0,0,0,-789,7687,30054,1380,-4202,3668,-45,14,0,0,0,3
937955,132,1359,1311,77,-210,108,0,0,0,-703,7582,30121,1380,-4221,3668,-45,13,0,0,0,3
938051,143,1434,1367,-147,-223,107,0,0,0,-1097,7525,30100,1380,-4200,3668,-45,15,0,0,0,3
938147,154,1458,1485,50,351,62,0,0,0,-1038,7595,30160,1382,-4219,3668,-45,15,0,0,0,3
938243,64,1453,1428,-47,174,231,0,0,0,-878,7611,30531,1380,-4196,3668,-45,14,0,0,0,3
938355,116,1430,1503,75,-35,-54,0,0,0,-899,7600,30611,1380,-4251,3670,-45,14,0,0,0,3
938451,159,1407,1521,-295,-166,-302,0,0,0,-768,7560,30454,1379,-4224,3670,-45,14,0,0,0,3
938547,167,1407,1432,-270,-114,-283,0,0,0,-715,7288,30082,1382,-4206,3671,-45,13,0,0,0,3
938643,132,1306,1536,97,-99,-74,0,0,0,-653,7288,29866,1380,-4218,3671,-45,13,0,0,0,3
938734,188,1339,1442,-40,-226,-142,0,0,0,-747,7250,29640,1380,-4241,3671,-45,13,0,0,0,3
938852,198,1308,1636,81,-148,-20,0,0,0,-862,7382,29430,1372,-4249,3672,-45,14,0,0,0,3
938947,234,1360,1579,-290,24,-73,0,0,0,-864,7240,29362,1372,-4245,3673,-45,14,0,0,0,3
939038,272,1477,1666,-153,118,111,0,0,0,-853,7000,29436,1374,-4265,3673,-45,14,0,0,0,3
939133,265,1385,1856,-183,62,108,0,0,0,-815,6838,29557,1380,-4279,3673,-45,14,0,0,0,3
939252,362,1349,2038,-377,-419,285,0,0,0,-1112,6543,29616,1380,-4280,3673,-45,15,0,0,0,3
939348,450,1208,2048,-542,338,147,0,0,0,-1291,5929,29771,1380,-4278,3673,-43,16,0,0,0,3
939438,293,1122,1969,-710,392,398,0,0,0,-978,5346,30423,1382,-4257,3673,-39,15,0,0,0,3
939534,185,772,2000,-866,50,166,0,0,0,-1057,4296,30741,1380,-4228,3674,-34,15,0,0,0,3
939652,171,461,1876,-1368,554,24,0,0,0,-763,2972,30941,1381,-4251,3674,-28,14,0,0,0,3
939748,56,259,1862,-1610,337,59,0,0,0,-236,1219,30969,1380,-4235,3674,-19,11,0,0,0,3
939839,9,168,1633,-1625,114,185,0,0,0,-119,22,31065,1382,-4194,3675,-10,10,0,0,0,3
939935,-150,-68,1635,-601,105,201,0,0,0,-12,-1213,31140,1380,-4233,3675,3,9,0,0,0,3
940053,-99,-24,2096,256,-783,676,0,0,0,-352,-1147,31531,1380,-4268,3675,15,11,0,0,0,3
940143,65,-182,1829,-1016,-79,-170,0,0,0,-624,-1220,31610,1380,-4243,3675,16,13,0,0,0,3
940239,153,-485,1914,-365,-51,352,0,0,0,-642,-2096,31579,1373,-4256,3677,20,13,0,0,0,3
940335,30,-581,1870,-29,668,223,0,0,0,-249,-2389,31837,1366,-4250,3678,22,12,0,0,0,3
940453,-120,-658,1914,-486,247,-182,0,0,0,171,-2539,31622,1369,-4252,3678,23,8,0,0,0,3
940544,14,-804,1781,-327,-449,38,0,0,0,-166,-3108,31514,1374,-4247,3679,26,9,0,0,0,3
940640,49,-754,1921,-165,-79,-62,0,0,0,-254,-3314,31516,1368,-4248,3680,27,11,0,0,0,3
940736,15,-689,1965,84,-22,62,0,0,0,-510,-3497,31709,1369,-4273,3680,28,12,0,0,0,3
940848,74,-769,1892,41,-57,-6,0,0,0,-446,-3411,31681,1374,-4253,3681,28,12,0,0,0,3
